Date,Cash Value,Holding Value,Total,AMZN,MSFT,NVDA,TSLA,GOOGL,META,AAPL
2021-01-29,4116.07544735074,135347.0446586609,139463.12010601163,0,0,763,0,0,34,884
2021-02-01,4116.07544735074,137587.93114757538,141704.00659492612,0,0,763,0,0,34,884
2021-02-02,4116.07544735074,138755.68487644196,142871.7603237927,0,0,763,0,0,34,884
2021-02-03,4116.07544735074,137792.8337650299,141908.90921238065,0,0,763,0,0,34,884
2021-02-04,4116.07544735074,140939.24216365814,145055.31761100888,0,0,763,0,0,34,884
2021-02-05,4116.07544735074,140381.16804885864,144497.24349620938,0,0,763,0,0,34,884
2021-02-08,5234.653927117586,139982.70671367645,145217.36064079404,0,0,685,0,0,34,884
2021-02-09,5234.653927117586,139164.46204948425,144399.11597660184,0,0,685,0,0,34,884
2021-02-10,6747.659213334322,137550.66117858887,144298.3203919232,0,0,584,0,0,34,884
2021-02-11,8628.90923717618,135648.27887535095,144277.18811252713,0,0,459,0,0,34,884
2021-02-12,8628.90923717618,135731.28957366943,144360.1988108456,0,0,459,0,0,34,884
2021-02-16,8628.90923717618,134091.52685165405,142720.43608883023,0,0,459,0,0,34,884
2021-02-17,8628.90923717618,131805.7910747528,140434.700311929,0,0,459,0,0,34,884
2021-02-18,8628.90923717618,130629.41765022278,139258.32688739896,0,0,459,0,0,34,884
2021-02-19,8628.90923717618,130549.3792476654,139178.28848484159,0,0,459,0,0,34,884
2021-02-22,2730.047649651766,132880.95257282257,135611.00022247434,21,0,459,4,0,34,898
2021-02-23,2492.7643091976643,133071.65662193298,135564.42093113065,21,0,459,5,0,34,898
2021-02-24,2492.7643091976643,132760.08587360382,135252.85018280149,21,0,459,5,0,34,898
2021-02-25,490.55434826016426,129743.46998500823,130234.02433326839,27,3,459,5,0,35,899
2021-02-26,490.55434826016426,130322.82630920412,130813.38065746428,27,3,459,5,0,35,899
2021-03-01,490.55434826016426,136663.916806221,137154.47115448117,27,3,459,5,0,35,899
2021-03-02,490.55434826016426,133724.64344024658,134215.19778850675,27,3,459,5,0,35,899
2021-03-03,239.21084240078926,130627.58556938173,130866.79641178252,28,3,459,5,1,35,899
2021-03-04,201.56084182858467,128715.54109382628,128917.10193565486,28,3,462,5,1,35,899
2021-03-05,201.56084182858467,130160.47209548952,130362.0329373181,28,3,462,5,1,35,899
2021-03-08,177.30034187436104,124776.3670501709,124953.66739204526,28,3,464,5,1,35,899
2021-03-09,177.30034187436104,130184.18392181396,130361.48426368833,28,3,464,5,1,35,899
2021-03-10,177.30034187436104,129111.98983764648,129289.29017952085,28,3,464,5,1,35,899
2021-03-11,177.30034187436104,131598.26635742188,131775.56669929624,28,3,464,5,1,35,899
2021-03-12,177.30034187436104,130456.40539550781,130633.70573738217,28,3,464,5,1,35,899
2021-03-15,177.30034187436104,133470.40196990967,133647.70231178403,28,3,464,5,1,35,899
2021-03-16,177.30034187436104,135103.43169403076,135280.73203590512,28,3,464,5,1,35,899
2021-03-17,177.30034187436104,134664.8687133789,134842.16905525327,28,3,464,5,1,35,899
2021-03-18,177.30034187436104,130132.42182922363,130309.722171098,28,3,464,5,1,35,899
2021-03-19,177.30034187436104,130174.07751464842,130351.37785652278,28,3,464,5,1,35,899
2021-03-22,177.30034187436104,133601.31886291504,133778.6192047894,28,3,464,5,1,35,899
2021-03-23,177.30034187436104,132711.24561309814,132888.5459549725,28,3,464,5,1,35,899
2021-03-24,177.30034187436104,129882.51357269287,130059.81391456723,28,3,464,5,1,35,899
2021-03-25,177.30034187436104,130113.38598632812,130290.68632820249,28,3,464,5,1,35,899
2021-03-26,177.30034187436104,130945.60246276855,131122.90280464292,28,3,464,5,1,35,899
2021-03-29,177.30034187436104,131449.1457901001,131626.44613197446,28,3,464,5,1,35,899
2021-03-30,177.30034187436104,129977.239402771,130154.53974464536,28,3,464,5,1,35,899
2021-03-31,177.30034187436104,132570.35400390625,132747.6543457806,28,3,464,5,1,35,899
2021-04-01,218.90284278988838,133759.17281150818,133978.07565429807,28,3,461,5,1,35,899
2021-04-05,274.9018433392048,136915.56919574738,137190.47103908658,28,3,457,5,1,35,899
2021-04-06,274.9018433392048,137036.68572616577,137311.58756950498,28,3,457,5,1,35,899
2021-04-07,588.3155892193317,138664.3426170349,139252.65820625424,28,3,452,5,0,35,898
2021-04-08,1809.9005921185017,139782.7059020996,141592.6064942181,27,2,432,5,0,35,894
2021-04-09,4183.0426361858845,139868.29624938965,144051.33888557553,23,0,432,5,0,35,885
2021-04-12,7759.43805244565,135115.78567504883,142875.22372749448,12,0,320,5,0,35,885
2021-04-13,15923.08810737729,130000.763048172,145923.8511555493,12,0,182,0,0,35,850
2021-04-14,15923.08810737729,127604.4132232666,143527.5013306439,12,0,182,0,0,35,850
2021-04-15,18844.734015733004,127126.15423583984,145970.88825157285,12,0,0,0,0,35,850
2021-04-16,18844.734015733004,126791.96685791016,145636.70087364316,12,0,0,0,0,35,850
2021-04-19,18844.734015733004,127215.60247802734,146060.33649376035,12,0,0,0,0,35,850
2021-04-20,18844.734015733004,125737.06427001953,144581.79828575253,12,0,0,0,0,35,850
2021-04-21,18844.734015733004,126043.66201782227,144888.39603355527,12,0,0,0,0,35,850
2021-04-22,18844.734015733004,124512.62564086914,143357.35965660214,12,0,0,0,0,35,850
2021-04-23,18844.734015733004,126716.08447265625,145560.81848838925,12,0,0,0,0,35,850
2021-04-26,18844.734015733004,127163.80130004883,146008.53531578183,12,0,0,0,0,35,850
2021-04-27,18844.734015733004,126906.90780639648,145751.6418221295,12,0,0,0,0,35,850
2021-04-28,18844.734015733004,126366.60180664062,145211.33582237363,12,0,0,0,0,35,850
2021-04-29,25693.67432335019,120153.9225769043,145847.5969002545,12,0,0,0,0,14,850
2021-04-30,30260.054511338472,113821.4577331543,144081.51224449277,12,0,0,0,0,0,850
2021-05-03,30260.054511338472,114690.88821411133,144950.9427254498,12,0,0,0,0,0,850
2021-05-04,9732.834800034761,131048.30031585693,140781.1351158917,12,57,0,0,0,0,899
2021-05-05,3250.494864732027,137659.07958984375,140909.57445457578,12,75,0,0,0,0,915
2021-05-06,3250.494864732027,139425.67666625977,142676.1715309918,12,75,0,0,0,0,915
2021-05-07,3250.494864732027,140051.62271118164,143302.11757591367,12,75,0,0,0,0,915
2021-05-10,1368.864218980074,138448.46913909912,139817.3333580792,18,75,0,1,0,0,921
2021-05-11,797.8342125713825,138121.07865905762,138918.912871629,18,75,0,2,0,0,924
2021-05-12,298.52446392178535,135087.3894109726,135385.91387489438,19,76,7,2,0,0,924
2021-05-13,229.07446220517159,137491.0672416687,137720.14170387387,19,76,12,2,0,0,924
2021-05-14,229.07446220517159,140249.0278015137,140478.10226371887,19,76,12,2,0,0,924
2021-05-17,229.07446220517159,138968.56619644165,139197.64065864682,19,76,12,2,0,0,924
2021-05-18,229.07446220517159,137459.5803718567,137688.65483406186,19,76,12,2,0,0,924
2021-05-19,229.07446220517159,137305.32083129883,137534.395293504,19,76,12,2,0,0,924
2021-05-20,229.07446220517159,140018.7501487732,140247.82461097836,19,76,12,2,0,0,924
2021-05-21,229.07446220517159,138140.3205986023,138369.39506080747,19,76,12,2,0,0,924
2021-05-24,229.07446220517159,140174.05627059937,140403.13073280454,19,76,12,2,0,0,924
2021-05-25,229.07446220517159,140073.31866836548,140302.39313057065,19,76,12,2,0,0,924
2021-05-26,229.07446220517159,140025.69424819946,140254.76871040463,19,76,12,2,0,0,924
2021-05-27,229.07446220517159,138381.30573654175,138610.38019874692,19,76,12,2,0,0,924
2021-05-28,277.8844635784626,137740.25038909912,138018.13485267758,19,76,9,2,0,0,924
2021-06-01,277.8844635784626,137257.14963150024,137535.0340950787,19,76,9,2,0,0,924
2021-06-02,344.6874649822712,137909.8329296112,138254.52039459348,19,76,5,2,0,0,924
2021-06-03,344.6874649822712,136319.3228378296,136664.01030281186,19,76,5,2,0,0,924
2021-06-04,432.5437195599079,138827.6746826172,139260.2184021771,19,76,0,2,0,0,924
2021-06-07,432.5437195599079,139062.6906890869,139495.23440864682,19,76,0,2,0,0,924
2021-06-08,432.5437195599079,139806.3765258789,140238.9202454388,19,76,0,2,0,0,924
2021-06-09,432.5437195599079,140257.23626708984,140689.77998664975,19,76,0,2,0,0,924
2021-06-10,858.0162079632282,139240.07147216797,140098.0876801312,18,75,0,2,0,0,924
2021-06-11,1360.0407288372517,139929.86561584473,141289.90634468198,15,75,0,2,0,0,924
2021-06-14,5453.990695267916,138902.3454437256,144356.3361389935,10,70,0,2,0,0,909
2021-06-15,7149.990756303072,136327.53175354004,143477.5225098431,0,70,0,2,0,0,909
2021-06-16,7149.990756303072,136726.19146728516,143876.18222358823,0,70,0,2,0,0,909
2021-06-17,11202.000964432955,134385.68035888672,145587.68132331967,0,70,0,2,0,0,878
2021-06-18,11202.000964432955,133119.525390625,144321.52635505795,0,70,0,2,0,0,878
2021-06-21,11202.000964432955,134957.38967895508,146159.39064338803,0,70,0,2,0,0,878
2021-06-22,16954.111148148775,130874.80378723145,147828.91493538022,0,70,0,2,0,0,835
2021-06-23,17404.104495316744,130208.39668273926,147612.501178056,0,70,0,0,0,0,835
2021-06-24,17404.104495316744,130065.65322875977,147469.7577240765,0,70,0,0,0,0,835
2021-06-25,17404.104495316744,129698.24974060059,147102.35423591733,0,70,0,0,0,0,835
2021-06-28,17404.104495316744,131351.6990661621,148755.80356147885,0,70,0,0,0,0,835
2021-06-29,17404.104495316744,132833.55110168457,150237.6555970013,0,70,0,0,0,0,835
2021-06-30,17404.104495316744,133324.605178833,150728.70967414975,0,70,0,0,0,0,835
2021-07-01,17404.104495316744,133632.45399475098,151036.55849006772,0,70,0,0,0,0,835
2021-07-02,28247.274447709322,125473.75541687012,153721.02986457944,0,31,0,0,0,0,835
2021-07-06,44467.29368904233,111145.90319824219,155613.19688728452,0,31,0,0,0,0,722
2021-07-07,69243.7940094769,87757.62377929688,157001.41778877378,0,31,0,0,0,0,547
2021-07-08,69243.7940094769,86952.30342102051,156196.0974304974,0,31,0,0,0,0,547
2021-07-09,69243.7940094769,87991.3104095459,157235.1044190228,0,31,0,0,0,0,547
2021-07-12,69243.7940094769,87638.42022705078,156882.21423652768,0,31,0,0,0,0,547
2021-07-13,69243.7940094769,88375.46000671387,157619.25401619077,0,31,0,0,0,0,547
2021-07-14,69243.7940094769,90342.85696411133,159586.65097358823,0,31,0,0,0,0,547
2021-07-15,69243.7940094769,89930.48762512207,159174.28163459897,0,31,0,0,0,0,547
2021-07-16,69243.7940094769,88778.5796661377,158022.3736756146,0,31,0,0,0,0,547
2021-07-19,69243.7940094769,86507.45863342285,155751.25264289975,0,31,0,0,0,0,547
2021-07-20,69243.7940094769,88602.96688842773,157846.76089790463,0,31,0,0,0,0,547
2021-07-21,69243.7940094769,88257.19647216797,157500.99048164487,0,31,0,0,0,0,547
2021-07-22,69243.7940094769,89169.94212341309,158413.73613289,0,31,0,0,0,0,547
2021-07-23,78202.7940094769,81262.31866455078,159465.11267402768,0,0,0,0,0,0,547
2021-07-26,78202.7940094769,81497.53300476074,159700.32701423764,0,0,0,0,0,0,547
2021-07-27,78202.7940094769,80283.19233703613,158485.98634651303,0,0,0,0,0,0,547
2021-07-28,78202.7940094769,79304.05766296387,157506.85167244077,0,0,0,0,0,0,547
2021-07-29,78202.7940094769,79665.0796661377,157867.8736756146,0,0,0,0,0,0,547
2021-07-30,52048.61419990659,105740.62254333496,157789.23674324155,156,0,0,0,0,0,547
2021-08-02,33841.69069221616,123741.55369567871,157583.24438789487,265,0,0,0,0,0,547
2021-08-03,33841.69069221616,125208.59939575195,159050.2900879681,265,0,0,0,0,0,547
2021-08-04,33841.69069221616,124831.68632507324,158673.3770172894,265,0,0,0,0,0,547
2021-08-05,33841.69069221616,125173.68603515625,159015.3767273724,265,0,0,0,0,0,547
2021-08-06,33841.69069221616,124259.03308105469,158100.72377327085,265,0,0,0,0,0,547
2021-08-09,33841.69069221616,124191.00704956055,158032.6977417767,265,0,0,0,0,0,547
2021-08-10,33841.69069221616,123642.21243286133,157483.9031250775,265,0,0,0,0,0,547
2021-08-11,33841.69069221616,123405.87763977051,157247.56833198667,265,0,0,0,0,0,547
2021-08-12,33841.69069221616,125214.20547485352,159055.89616706967,265,0,0,0,0,0,547
2021-08-13,33841.69069221616,125202.80625915527,159044.49695137143,265,0,0,0,0,0,547
2021-08-16,52770.67015388608,107333.13369750977,160103.80385139585,265,0,0,0,0,0,421
2021-08-17,52770.67015388608,106185.96293640137,158956.63309028745,265,0,0,0,0,0,421
2021-08-18,52770.67015388608,104033.72648620605,156804.39664009213,265,0,0,0,0,0,421
2021-08-19,52770.67015388608,103998.38540649414,156769.05556038022,265,0,0,0,0,0,421
2021-08-20,52770.67015388608,104787.32788085938,157557.99803474545,265,0,0,0,0,0,421
2021-08-23,52770.67015388608,106300.69107055664,159071.36122444272,265,0,0,0,0,0,421
2021-08-24,52770.67015388608,106791.60333251953,159562.2734864056,265,0,0,0,0,0,421
2021-08-25,52770.67015388608,106173.69515991211,158944.3653137982,265,0,0,0,0,0,421
2021-08-26,52770.67015388608,106051.33798217773,158822.0081360638,265,0,0,0,0,0,421
2021-08-27,52770.67015388608,106943.20175170898,159713.87190559506,265,0,0,0,0,0,421
2021-08-30,78112.23076179624,84381.40296936035,162493.6337311566,265,0,0,0,0,0,255
2021-08-31,119719.3925049603,43402.21710205078,163121.60960701108,27,0,0,0,0,0,255
2021-09-01,124437.31868293881,38890.048599243164,163327.36728218198,0,0,0,0,0,0,255
2021-09-02,124437.31868293881,39180.748443603516,163618.06712654233,0,0,0,0,0,0,255
2021-09-03,124437.31868293881,39346.50077819824,163783.81946113706,0,0,0,0,0,0,255
2021-09-07,164467.21759346128,0.0,164467.21759346128,0,0,0,0,0,0,0
2021-09-08,164467.21759346128,0.0,164467.21759346128,0,0,0,0,0,0,0
2021-09-09,164467.21759346128,0.0,164467.21759346128,0,0,0,0,0,0,0
2021-09-10,164467.21759346128,0.0,164467.21759346128,0,0,0,0,0,0,0
2021-09-13,164467.21759346128,0.0,164467.21759346128,0,0,0,0,0,0,0
2021-09-14,164467.21759346128,0.0,164467.21759346128,0,0,0,0,0,0,0
2021-09-15,164467.21759346128,0.0,164467.21759346128,0,0,0,0,0,0,0
2021-09-16,164467.21759346128,0.0,164467.21759346128,0,0,0,0,0,0,0
2021-09-17,164467.21759346128,0.0,164467.21759346128,0,0,0,0,0,0,0
2021-09-20,7974.484980851412,155422.14212989807,163396.62711074948,0,310,1097,0,192,26,36
2021-09-21,5389.199075013399,158417.92150497437,163807.12057998776,0,310,1218,0,192,26,36
2021-09-22,3662.3991482555866,162108.47443771362,165770.8735859692,0,310,1218,0,192,31,36
2021-09-23,2632.6791775524616,164408.6681022644,167041.34727981687,0,310,1218,0,192,34,36
2021-09-24,2632.6791775524616,164288.19807052612,166920.87724807858,0,310,1218,0,192,34,36
2021-09-27,2632.6791775524616,161915.4485397339,164548.12771728635,0,310,1218,0,192,34,36
2021-09-28,519.6661713421345,157975.37314414978,158495.03931549191,6,312,1231,0,194,34,36
2021-09-29,270.79416969418526,157855.0858821869,158125.88005188107,7,312,1235,0,194,34,36
2021-09-30,270.79416969418526,157259.47119522095,157530.26536491513,7,312,1235,0,194,34,36
2021-10-01,270.79416969418526,160251.79555130005,160522.58972099423,7,312,1235,0,194,34,36
2021-10-04,210.9441674053669,155905.758228302,156116.70239570737,7,312,1238,0,194,34,36
2021-10-05,210.9441674053669,159327.87209320068,159538.81626060605,7,312,1238,0,194,34,36
2021-10-06,210.9441674053669,161361.9908065796,161572.93497398496,7,312,1238,0,194,34,36
2021-10-07,210.9441674053669,162601.47437286377,162812.41854026914,7,312,1238,0,194,34,36
2021-10-08,210.9441674053669,162417.48389053345,162628.4280579388,7,312,1238,0,194,34,36
2021-10-11,210.9441674053669,161712.15467834473,161923.0988457501,7,312,1238,0,194,34,36
2021-10-12,210.9441674053669,160679.47086715698,160890.41503456235,7,312,1238,0,194,34,36
2021-10-13,210.9441674053669,162318.72681427002,162529.6709816754,7,312,1238,0,194,34,36
2021-10-14,210.9441674053669,166263.1732826233,166474.11745002866,7,312,1238,0,194,34,36
2021-10-15,210.9441674053669,166853.30122375488,167064.24539116025,7,312,1238,0,194,34,36
2021-10-18,210.9441674053669,168967.96981811523,169178.9139855206,7,312,1238,0,194,34,36
2021-10-19,210.9441674053669,169671.23446655273,169882.1786339581,7,312,1238,0,194,34,36
2021-10-20,210.9441674053669,168933.7721939087,169144.71636131406,7,312,1238,0,194,34,36
2021-10-21,210.9441674053669,170783.15619277954,170994.1003601849,7,312,1238,0,194,34,36
2021-10-22,210.9441674053669,168837.6315727234,169048.57574012876,7,312,1238,0,194,34,36
2021-10-25,210.9441674053669,169169.41870117188,169380.36286857724,7,312,1238,0,194,34,36
2021-10-26,259.89216926693916,171625.06034851074,171884.95251777768,7,312,1236,0,194,34,36
2021-10-27,334.5261700451374,176504.77395248413,176839.30012252927,7,312,1233,0,194,34,36
2021-10-28,434.5301678478718,177618.49696159363,178053.0271294415,7,312,1229,0,194,34,36
2021-10-29,710.8211739361286,180906.85569763184,181617.67687156796,7,312,1224,0,193,34,36
2021-11-01,710.8211739361286,179813.8250427246,180524.64621666074,7,312,1224,0,193,34,36
2021-11-02,710.8211739361286,182034.75811767578,182745.5792916119,7,312,1224,0,193,34,36
2021-11-03,710.8211739361286,182970.4868774414,183681.30805137753,7,312,1224,0,193,34,36
2021-11-04,861.7561753094196,187982.73883247375,188844.49500778317,7,312,1219,0,193,34,36
2021-11-05,1042.6501763164997,187944.47976112366,188987.12993744016,7,312,1213,0,193,34,36
2021-11-08,1268.624186784029,189203.54907226562,190472.17325904965,7,312,1206,0,193,34,36
2021-11-09,1625.0111801922321,188255.81356430054,189880.82474449277,5,312,1206,0,193,34,36
2021-11-10,1625.0111801922321,184229.98692321777,185854.99810341,5,312,1206,0,193,34,36
2021-11-11,1625.0111801922321,185836.03495788574,187461.04613807797,5,312,1206,0,193,34,36
2021-11-12,1625.0111801922321,188273.02067565918,189898.0318558514,5,312,1206,0,193,34,36
2021-11-15,1625.0111801922321,187818.6869239807,189443.69810417295,5,312,1206,0,193,34,36
2021-11-16,1625.0111801922321,188873.8240737915,190498.83525398374,5,312,1206,0,193,34,36
2021-11-17,2393.561213761568,186898.89430618286,189292.45551994443,5,312,1206,0,193,34,31
2021-11-18,4712.599177628756,188610.64931488037,193323.24849250913,1,312,1206,0,193,34,21
2021-11-19,6976.119075089693,188620.91847229004,195597.03754737973,1,312,1206,0,193,34,7
2021-11-22,8103.959040910006,184575.14625930786,192679.10530021787,1,312,1206,0,193,34,0
2021-11-23,8103.959040910006,183423.26161575317,191527.22065666318,1,312,1206,0,193,34,0
2021-11-24,8103.959040910006,184808.98435211182,192912.94339302182,1,312,1206,0,193,34,0
2021-11-26,4359.959040910006,183492.1605644226,187852.1196053326,1,312,1206,0,219,34,0
2021-11-29,4359.959040910006,188822.2953338623,193182.2543747723,1,312,1206,0,219,34,0
2021-11-30,2631.9590409100056,186536.6505355835,189168.6095764935,1,312,1206,0,231,34,0
2021-12-01,1331.8090470135212,185509.00800704956,186840.81705406308,1,312,1206,0,238,35,0
2021-12-02,1018.0790360271931,186916.64962768555,187934.72866371274,1,312,1206,0,238,36,0
2021-12-03,694.1290238201618,183129.9772796631,183824.10630348325,1,313,1206,0,238,36,0
2021-12-06,694.1290238201618,184007.6715888977,184701.80061271787,1,313,1206,0,238,36,0
2021-12-07,694.1290238201618,190784.38954925537,191478.51857307553,1,313,1206,0,238,36,0
2021-12-08,694.1290238201618,190572.469871521,191266.59889534116,1,313,1206,0,238,36,0
2021-12-09,694.1290238201618,188216.89686203003,188911.0258858502,1,313,1206,0,238,36,0
2021-12-10,694.1290238201618,190901.37852096558,191595.50754478574,1,313,1206,0,238,36,0
2021-12-13,611.0320256054401,187196.76219558716,187807.7942211926,1,313,1209,0,238,36,0
2021-12-14,611.0320256054401,183463.4483280182,184074.48035362363,1,313,1209,0,238,36,0
2021-12-15,611.0320256054401,188896.4104156494,189507.44244125485,1,313,1209,0,238,36,0
2021-12-16,611.0320256054401,182616.76256370544,183227.79458931088,1,313,1209,0,238,36,0
2021-12-17,611.0320256054401,180877.81516075134,181488.84718635678,1,313,1209,0,238,36,0
2021-12-20,611.0320256054401,179229.84613609314,179840.87816169858,1,313,1209,0,238,36,0
2021-12-21,611.0320256054401,183941.5219154358,184552.55394104123,1,313,1209,0,238,36,0
2021-12-22,611.0320256054401,186750.2092037201,187361.24122932553,1,313,1209,0,238,36,0
2021-12-23,611.0320256054401,187798.56610107422,188409.59812667966,1,313,1209,0,238,36,0
2021-12-27,611.0320256054401,192433.25328826904,193044.28531387448,1,313,1209,0,238,36,0
2021-12-28,611.0320256054401,191016.63480567932,191627.66683128476,1,313,1209,0,238,36,0
2021-12-29,611.0320256054401,190720.49295806885,191331.5249836743,1,313,1209,0,238,36,0
2021-12-30,611.0320256054401,189337.95991706848,189948.99194267392,1,313,1209,0,238,36,0
2021-12-31,611.0320256054401,187576.1548500061,188187.18687561154,1,313,1209,0,238,36,0
2022-01-03,611.0320256054401,188058.86135673523,188669.89338234067,1,313,1209,0,238,36,0
2022-01-04,611.0320256054401,185041.42845916748,185652.46048477292,1,313,1209,0,238,36,0
2022-01-05,310.583020478487,177327.23565292358,177637.81867340207,2,313,1209,0,239,36,0
2022-01-06,310.583020478487,177528.3625240326,177838.94554451108,2,313,1209,0,239,36,0
2022-01-07,310.583020478487,176252.75626182556,176563.33928230405,2,313,1209,0,239,36,0
2022-01-10,310.583020478487,176768.60756492615,177079.19058540463,2,313,1209,0,239,36,0
2022-01-11,310.583020478487,177984.4417705536,178295.02479103208,2,313,1209,0,239,36,0
2022-01-12,310.583020478487,179598.96117401123,179909.54419448972,2,313,1209,0,239,36,0
2022-01-13,310.583020478487,172729.57484817505,173040.15786865354,2,313,1209,0,239,36,0
2022-01-14,310.583020478487,175273.99624443054,175584.57926490903,2,313,1209,0,239,36,0
2022-01-18,310.583020478487,170320.93197631836,170631.51499679685,2,313,1209,0,239,36,0
2022-01-19,285.2790196239948,169384.0366783142,169669.3156979382,2,313,1210,0,239,36,0
2022-01-20,261.7720196545124,167206.43768501282,167468.20970466733,2,313,1211,0,239,36,0
2022-01-21,239.44201973080635,163340.0936279297,163579.5356476605,2,313,1212,0,239,36,0
2022-01-24,239.44201973080635,163755.47606658936,163994.91808632016,2,313,1212,0,239,36,0
2022-01-25,239.44201973080635,158776.89040374756,159016.33242347836,2,313,1212,0,239,36,0
2022-01-26,239.44201973080635,162241.00312805176,162480.44514778256,2,313,1212,0,239,36,0
2022-01-27,239.44201973080635,162164.55883789062,162404.00085762143,2,313,1212,0,239,36,0
2022-01-28,239.44201973080635,167187.86743164062,167427.30945137143,2,313,1212,0,239,36,0
2022-01-31,239.44201973080635,170927.81872558594,171167.26074531674,2,313,1212,0,239,36,0
2022-02-01,239.44201973080635,171186.4419708252,171425.883990556,2,313,1212,0,239,36,0
2022-02-02,239.44201973080635,176007.50703430176,176246.94905403256,2,313,1212,0,239,36,0
2022-02-03,239.44201973080635,166351.78588104248,166591.2279007733,2,313,1212,0,239,36,0
2022-02-04,239.44201973080635,168331.39474487305,168570.83676460385,2,313,1212,0,239,36,0
2022-02-07,239.44201973080635,165849.36169433594,166088.80371406674,2,313,1212,0,239,36,0
2022-02-08,239.44201973080635,167323.84322357178,167563.28524330258,2,313,1212,0,239,36,0
2022-02-09,239.44201973080635,172290.05309295654,172529.49511268735,2,313,1212,0,239,36,0
2022-02-10,239.44201973080635,167602.33489227295,167841.77691200376,2,313,1212,0,239,36,0
2022-02-11,239.44201973080635,161677.61486053467,161917.05688026547,2,313,1212,0,239,36,0
2022-02-14,239.44201973080635,162284.85237884521,162524.29439857602,2,313,1212,0,239,36,0
2022-02-15,239.44201973080635,167077.5051498413,167316.94716957211,2,313,1212,0,239,36,0
2022-02-16,239.44201973080635,166905.85593414307,167145.29795387387,2,313,1212,0,239,36,0
2022-02-17,239.44201973080635,160164.66398620605,160404.10600593686,2,313,1212,0,239,36,0
2022-02-18,239.44201973080635,157669.47205352783,157908.91407325864,2,313,1212,0,239,36,0
2022-02-22,239.44201973080635,157005.7428894043,157245.1849091351,2,313,1212,0,239,36,0
2022-02-23,239.44201973080635,152784.93477630615,153024.37679603696,2,313,1212,0,239,36,0
2022-02-24,239.44201973080635,160478.7077255249,160718.1497452557,2,313,1212,0,239,36,0
2022-02-25,239.44201973080635,162356.99083709717,162596.43285682797,2,313,1212,0,239,36,0
2022-02-28,239.44201973080635,163258.72354888916,163498.16556861997,2,313,1212,0,239,36,0
2022-03-01,239.44201973080635,160442.0979537964,160681.5399735272,2,313,1212,0,239,36,0
2022-03-02,239.44201973080635,163272.7641067505,163512.2061264813,2,313,1212,0,239,36,0
2022-03-03,239.44201973080635,160969.0319366455,161208.4739563763,2,313,1212,0,239,36,0
2022-03-04,239.44201973080635,157543.7024383545,157783.1444580853,2,313,1212,0,239,36,0
2022-03-07,218.13301971554756,150427.09427833557,150645.22729805112,2,313,1213,0,239,36,0
2022-03-08,218.13301971554756,149937.97804260254,150156.1110623181,2,313,1213,0,239,36,0
2022-03-09,218.13301971554756,157528.4195022583,157746.55252197385,2,313,1213,0,239,36,0
2022-03-10,218.13301971554756,155845.67080307007,156063.80382278562,2,313,1213,0,239,36,0
2022-03-11,218.13301971554756,152553.27096748352,152771.40398719907,2,313,1213,0,239,36,0
2022-03-14,218.13301971554756,149503.68498039246,149721.818000108,2,313,1213,0,239,36,0
2022-03-15,218.13301971554756,155830.3310623169,156048.46408203244,2,313,1213,0,239,36,0
2022-03-16,218.13301971554756,161348.6511745453,161566.78419426084,2,313,1213,0,239,36,0
2022-03-17,218.13301971554756,162229.25923347473,162447.39225319028,2,313,1213,0,239,36,0
2022-03-18,244.64001968502998,166745.75918579102,166990.39920547605,2,313,1212,0,239,36,0
2022-03-21,271.3670189678669,166476.8362903595,166748.20330932736,2,313,1211,0,239,36,0
2022-03-22,271.3670189678669,168848.97233009338,169120.33934906125,2,313,1211,0,239,36,0
2022-03-23,271.3670189678669,165842.36202430725,166113.72904327512,2,313,1211,0,239,36,0
2022-03-24,299.2530186474323,171312.3302116394,171611.58323028684,2,313,1210,0,239,36,0
2022-03-25,299.2530186474323,170734.0722770691,171033.32529571652,2,313,1210,0,239,36,0
2022-03-28,299.2530186474323,173589.18029403687,173888.4333126843,2,313,1210,0,239,36,0
2022-03-29,299.2530186474323,176069.49420547485,176368.7472241223,2,313,1210,0,239,36,0
2022-03-30,299.2530186474323,174201.5814628601,174500.83448150754,2,313,1210,0,239,36,0
2022-03-31,299.2530186474323,171085.17707061768,171384.4300892651,2,313,1210,0,239,36,0
2022-04-01,299.2530186474323,171087.67317581177,171386.9261944592,2,313,1210,0,239,36,0
2022-04-04,299.2530186474323,174618.13177490234,174917.38479354978,2,313,1210,0,239,36,0
2022-04-05,299.2530186474323,170957.5509033203,171256.80392196774,2,313,1210,0,239,36,0
2022-04-06,299.2530186474323,164267.2545967102,164566.50761535764,2,313,1210,0,239,36,0
2022-04-07,299.2530186474323,164439.61004638672,164738.86306503415,2,313,1210,0,239,36,0
2022-04-08,299.2530186474323,161094.11476898193,161393.36778762937,2,313,1210,0,239,36,0
2022-04-11,276.7160179913044,154711.4909439087,154988.2069619,2,313,1211,0,239,36,0
2022-04-12,254.98801735043526,152882.00747680664,153136.99549415708,2,313,1212,0,239,36,0
2022-04-13,254.98801735043526,156030.48092651367,156285.4689438641,2,313,1212,0,239,36,0
2022-04-14,254.98801735043526,151509.84462738037,151764.8326447308,2,313,1212,0,239,36,0
2022-04-18,254.98801735043526,152611.7269897461,152866.71500709653,2,313,1212,0,239,36,0
